13.554707715108627,0,0,0,0,768,79,0,0,0
13.375884933577833,0,0,0,114,770,79,112,0,0
13.517387905187691,0,0,0,66,1065,79,65,0,0
13.377655795752547,0,0,0,0,1172,79,0,0,0
13.324632621023303,0,0,0,49,1086,79,30,0,0
13.550368328764272,0,0,0,85,766,79,0,0,0
13.713829137627492,0,0,0,0,692,79,0,0,0
13.535894389053412,0,0,0,44,589,79,0,0,0
13.38238567588685,0,0,0,26,1167,79,0,0,0
13.686156838106626,0,0,0,0,630,79,0,0,0
13.577547752427975,0,0,0,117,675,79,71,0,0
13.640240466999382,0,0,0,0,643,79,0,0,0
13.499941833737983,0,0,0,234,525,80,146,0,0
13.540224394131414,0,0,0,0,937,79,0,0,0
13.592121199908393,0,0,0,105,659,79,79,0,0
13.521281859234419,0,0,0,75,651,79,0,0,0
13.516221192238289,0,0,0,48,797,79,0,0,0
13.595838830600343,0,0,0,53,382,79,51,0,0
13.64928488492437,0,0,0,105,443,79,103,0,0
13.501906434640695,0,0,0,108,463,79,106,0,0
13.563303852317933,0,0,0,0,689,79,0,0,0
13.196055315681614,0,0,0,126,1001,79,120,0,0
13.392675971127202,0,0,0,50,879,79,49,0,0
13.545590230448708,0,0,0,0,878,79,0,0,0
13.720067106046935,0,0,0,118,605,79,48,0,0
13.566871122906939,0,0,0,179,534,80,176,0,0
13.541648515981921,0,0,0,44,459,79,0,0,0
13.562005132900772,0,0,0,25,864,79,0,0,0
13.533192146871938,0,0,0,0,890,79,0,0,0
13.362994125925706,0,0,0,0,1087,79,0,0,0
13.616607016266531,0,0,0,10,779,79,0,0,0
13.625553317999422,0,0,0,0,868,79,0,0,0
13.813960849768048,0,0,0,0,409,79,0,0,0
13.600008762507613,0,0,0,128,747,79,126,0,0
13.660735528980302,0,0,0,0,778,80,0,0,0
13.540698355518717,0,0,0,115,668,80,67,0,0
13.643348906030633,0,0,0,59,648,79,58,0,0
13.707525611414029,0,0,0,0,604,79,0,0,0
13.475488393719704,0,0,0,142,717,79,56,0,0
13.424632366659788,0,0,0,85,771,79,0,0,0
13.52996391595047,0,0,0,0,612,79,0,0,0
13.592121609076239,0,0,0,68,654,79,45,0,0
13.546680113662827,0,0,0,0,845,79,0,0,0
13.676991180760345,0,0,0,93,519,79,48,0,0
13.430618517091384,0,0,0,20,1062,79,0,0,0
13.514322391275432,0,0,0,24,700,80,23,0,0
13.633944957655377,0,0,0,0,715,79,0,0,0
13.625261182259292,0,0,0,0,615,79,0,0,0
13.268063916548572,0,0,0,21,1108,79,20,0,0
13.69962815973251,0,0,0,0,601,79,0,0,0
13.39052717481932,0,0,0,0,1041,80,0,0,0
13.560462660674967,0,0,0,0,746,79,0,0,0
13.691185316020295,0,0,0,44,290,79,0,0,0
13.603873052973356,0,0,0,22,596,79,0,0,0
13.469056070373233,0,0,0,84,568,80,0,0,0
13.765281241135849,0,0,0,0,373,79,0,0,0
13.54965790145391,0,0,0,0,635,79,0,0,0
13.509480726297639,0,0,0,121,479,79,66,0,0
13.752094554526574,0,0,0,64,598,79,63,0,0
9.83584690908339,0,3483,0,493,487,79,377,0,0
13.393716531506145,0,0,0,83,925,79,0,0,0
13.587248145799611,0,0,0,74,749,79,72,0,0
13.4529652334268,0,0,0,140,1032,79,33,0,0
13.622999544301514,0,0,0,25,663,79,0,0,0
13.442096014489271,0,0,0,0,734,79,0,0,0
13.697081050890551,0,0,0,0,398,79,0,0,0
13.47966662996444,0,0,0,161,828,79,66,0,0
13.538246052765624,0,0,0,0,726,79,0,0,0
13.728996201844639,0,0,0,47,513,79,46,0,0
13.811908503867603,0,0,0,0,507,79,0,0,0
13.302506711354416,0,0,0,117,1244,79,22,0,0
13.528404211792735,0,0,0,60,764,79,59,0,0
6.9239119604420614,0,5381,0,905,1121,79,85,0,0
13.692973772465187,0,0,0,56,655,79,55,0,0
13.814663832493446,0,0,0,56,498,79,55,0,0
13.614288232342664,0,0,0,61,503,79,60,0,0
13.491801997366265,0,0,0,55,845,79,53,0,0
13.546076632886926,0,0,0,189,618,79,101,0,0
13.371573641990379,0,0,0,0,940,79,0,0,0
13.394323566983187,0,0,0,156,858,79,63,0,0
13.604690108280991,0,0,0,61,582,79,16,0,0
13.381673758932518,0,0,0,2,1087,80,1,0,0
13.272191853028488,0,0,0,158,859,79,144,0,0
13.382477074048714,0,0,0,52,1305,79,0,0,0
13.661462657100355,0,0,0,0,482,79,0,0,0
13.638015019968625,0,0,0,22,759,78,21,0,0
13.579809636511547,0,0,0,0,525,79,0,0,0
13.648501880926599,0,0,0,20,790,79,0,0,0
13.613547821441873,0,0,0,44,921,79,0,0,0
13.545031316118543,0,0,0,36,687,79,35,0,0
13.289021656009702,0,0,0,262,1275,79,94,0,0
13.382597557672792,0,0,0,57,1048,79,12,0,0
5.6972912384602408,0,5396,0,191,327,79,0,0,0
13.38551213695227,0,0,0,61,914,79,32,0,0
13.653409611014833,0,0,0,2,635,79,1,0,0
13.342071828894268,0,0,0,0,1258,80,0,0,0
13.532093437612266,0,0,0,0,1044,79,0,0,0
13.481290553069753,0,0,0,19,1064,79,0,0,0
13.573107544621799,0,0,0,26,729,79,0,0,0
13.611657997365834,0,0,0,0,665,79,0,0,0
