5.2864695020061383,0,5069,0,543,4895,174,95,0,0
1.686464101116999,0,0,0,53359,3197,175,42372,0,0
3.8118309424324144,0,3713,0,52898,3517,174,20264,0,0
7.9248089214073927,0,0,0,4149,9766,175,1287,0,0
8.013632522551962,0,0,0,2053,8983,174,505,0,0
8.9567106806803523,0,0,0,2870,10796,173,933,0,0
6.2771812124519757,0,2804,0,4533,9869,174,678,0,0
7.004562439085869,0,2091,0,7535,7449,174,1337,0,0
7.7328751430645237,0,2130,0,2609,9282,175,380,0,0
8.6831087875914701,0,0,0,1640,10788,174,974,0,0
8.8508115058260053,0,0,0,3509,8643,175,1236,0,0
6.5551174229355533,0,0,0,6977,7991,173,2334,0,0
9.2018041963146562,0,0,0,1355,9698,174,265,0,0
9.286631084737424,0,0,0,2612,9687,174,549,0,0
8.8695081042387507,0,0,0,7434,9029,174,1747,0,0
3.3872503527841302,0,6845,0,12819,2814,176,244,0,0
2.9182865474673458,0,0,0,32767,7159,174,10496,0,0
9.3703639996326924,0,0,0,3033,9880,175,930,0,0
8.0393527292730766,0,0,0,3503,9659,175,713,0,0
6.9516578223870047,0,0,0,4049,8644,174,708,0,0
3.8183464026645684,0,0,0,40568,4026,173,13121,0,0
8.9511331030802239,0,0,0,2531,10058,174,302,0,0
2.6420544172835196,0,0,0,50488,4254,174,35771,0,0
8.2380305087255756,0,1736,0,2365,8526,175,443,0,0
7.9519024181990998,0,0,0,5783,7309,173,1148,0,0
0.60781883447164742,0,0,0,150560,550,174,103644,0,0
6.9840041309452534,0,3039,0,1444,5726,173,431,0,0
9.0772446035209029,0,0,0,3050,10787,175,788,0,0
8.1869387254586865,0,0,0,1166,8709,174,311,0,0
5.1872262052762075,0,2581,0,28888,4929,175,19178,0,0
1.6414677889997429,0,0,0,87133,2318,175,57129,0,0
6.0845013375726884,0,4214,0,7101,5644,174,378,0,0
8.887338207365902,0,0,0,1591,10101,174,437,0,0
9.0002319142071308,0,0,0,4724,8908,173,1252,0,0
7.9342596531242595,0,0,0,6243,7767,174,1318,0,0
9.3580324176330834,0,973,0,5621,7353,173,520,0,0
7.7963963650153643,0,2612,0,8937,9741,174,617,0,0
3.1075405201539854,0,6971,0,0,1866,175,0,0,0
7.7011256931687804,0,0,0,5585,9369,174,2122,0,0
8.4859263910123719,0,0,0,1820,8827,174,284,0,0
7.6034406984780158,0,1632,0,12386,8503,175,3095,0,0
9.5179300502633133,0,0,0,2594,8644,174,798,0,0
7.6633298858873831,0,0,0,8075,6720,175,2281,0,0
7.1142319172496,0,2410,0,9407,7254,173,1353,0,0
6.2947802550154304,0,4225,0,4773,7786,175,530,0,0
8.0138282302155783,0,0,0,4530,9939,173,1061,0,0
9.15865223506996,0,0,0,3150,8618,175,509,0,0
1.3747634851762525,0,0,0,23461,1274,174,811,0,0
4.1718098679271343,0,0,0,33260,4601,174,26302,0,0
2.4166685247514224,0,0,0,67077,1987,174,57134,0,0
9.5262542080321211,0,0,0,856,9570,174,113,0,0
9.6670147208108244,0,0,0,708,9746,175,193,0,0
8.095609651213195,0,0,0,5167,8571,173,1360,0,0
8.1448790939739126,0,2498,0,4644,7917,173,1001,0,0
7.6547862416147696,0,7950,0,4047,7806,175,841,0,0
3.9215948112834225,0,6636,0,14809,4187,175,337,0,0
0.8218665095770572,0,0,0,155950,992,174,126020,0,0
6.9455639408351191,0,0,0,9446,7983,174,4739,0,0
2.9184326564141712,0,0,0,64802,4977,175,56142,0,0
6.8288360735248776,0,9522,0,4554,5803,175,1023,0,0
7.8814401579988242,0,0,0,6018,7560,174,928,0,0
1.1755890533990474,0,0,0,136053,1139,174,57103,0,0
2.226310861317212,0,0,0,88026,4489,173,70355,0,0
9.8680659210606372,0,0,0,2257,8850,174,451,0,0
8.5668593904888741,0,0,0,3740,9021,174,1042,0,0
8.2437187548194615,0,0,0,8041,6993,174,1429,0,0
2.4380785268710703,0,0,0,76637,3105,176,21168,0,0
5.6187495469050228,0,0,0,15910,8943,174,7818,0,0
8.9780474412170559,0,0,0,3914,7529,172,831,0,0
9.2202384741542414,0,0,0,1205,10952,175,248,0,0
5.560016507946222,0,4165,0,26280,6343,174,1411,0,0
0.61848376675778527,0,0,0,289052,1014,174,265775,0,0
9.5406700891705274,0,0,0,1969,8484,175,375,0,0
7.085567153663165,0,0,0,4135,8873,174,1909,0,0
4.186163890445906,0,11582,0,7656,3049,173,524,0,0
7.1347411056817851,0,0,0,2274,4923,174,652,0,0
3.2505290389888217,0,0,0,51444,3612,175,34727,0,0
8.8601210507582042,0,0,0,4508,7932,174,1302,0,0
7.3424142248007858,0,0,0,8933,8155,174,2893,0,0
8.845420255659576,0,628,0,1280,8378,175,191,0,0
8.8466206861565624,0,0,0,2308,12099,176,591,0,0
9.5409088391717223,0,0,0,1051,11049,174,159,0,0
5.7730044025848573,0,2868,0,6558,8550,174,2176,0,0
8.9265497206930444,0,0,0,3197,7556,173,514,0,0
0.53772489398309631,0,0,0,166995,498,174,154086,0,0
5.9849793480989515,0,0,0,15143,9197,174,1754,0,0
8.0273720772062784,0,0,0,4606,10668,175,824,0,0
7.8611585635653611,0,0,0,5682,9916,173,2900,0,0
8.0203436698055359,0,1083,0,1226,10213,175,161,0,0
9.3292574918251994,0,0,0,1131,9546,174,384,0,0
5.738274061757858,0,6372,0,357,5635,173,0,0,0
4.7862598053105279,0,6629,0,12599,6085,174,960,0,0
7.6642676056493002,0,1416,0,2928,9228,174,1445,0,0
5.4223290535499133,0,0,0,27261,6750,175,18671,0,0
9.2769236355516149,0,0,0,3515,8598,173,1304,0,0
4.3579661531734617,0,0,0,23960,7011,174,9881,0,0
8.0808682613212586,0,0,0,4981,9611,174,1371,0,0
7.6561689539848539,0,3110,0,5042,8352,174,1483,0,0
8.2083889409784696,0,0,0,3775,8776,174,899,0,0
4.736568439748809,0,0,0,10334,4152,175,1655,0,0
7.9415604952563221,0,0,0,2469,8613,174,359,0,0
6.0032867440620157,0,0,0,24920,7362,173,14005,0,0
7.5660816987328232,0,0,0,14947,6520,177,1675,0,0
8.8524845762779947,0,0,0,2951,9877,174,687,0,0
7.4668577157376346,0,0,0,4089,8098,175,1099,0,0
8.3848938982818293,0,0,0,1660,11262,175,328,0,0
4.2455511590895236,0,0,0,10684,4905,174,8056,0,0
8.7816873167799763,0,0,0,2377,11072,174,625,0,0
7.8609782366119614,0,0,0,9336,8661,174,3848,0,0
0.69373047689447775,0,0,0,146656,1169,174,128548,0,0
4.6087439484742365,0,0,0,12259,8132,174,3213,0,0
7.1034568578922901,0,0,0,10084,8243,175,3230,0,0
9.2929659361572519,0,0,0,2420,9936,173,401,0,0
8.9029284118382321,0,0,0,1218,10886,174,195,0,0
4.9580292095820049,0,4443,0,5843,6439,175,536,0,0
9.0778973219052599,0,0,0,3782,9144,174,1066,0,0
8.4544341964634313,0,1405,0,1670,10231,174,164,0,0
8.7539192529811114,0,0,0,3625,9002,174,627,0,0
3.1048880088519542,0,0,0,44420,3561,173,31427,0,0
9.0318411475874747,0,1158,0,1575,9721,175,158,0,0
8.4776194934965261,0,0,0,5658,7596,174,2092,0,0
8.9667571820711558,0,0,0,2486,9543,173,223,0,0
2.9617640603385285,0,0,0,53908,5037,173,36958,0,0
8.1898701659467648,0,0,0,6883,6784,174,820,0,0
7.8999923652791573,0,0,0,3315,7775,173,805,0,0
9.298859807921863,0,0,0,3668,8522,175,1088,0,0
9.6222144295567915,0,0,0,2888,9086,174,569,0,0
4.4134205851252144,0,3449,0,6742,5118,176,979,0,0
7.1250537660644175,0,3105,0,2742,6809,174,456,0,0
9.0420599773692167,0,0,0,6631,9690,175,1490,0,0
9.0517747354168723,0,0,0,4595,8121,175,1066,0,0
9.238942969194893,0,0,0,1591,9033,173,831,0,0
4.2406203184376174,0,5154,0,11366,4359,173,762,0,0
8.5725393440490425,0,0,0,3136,9845,173,324,0,0
8.0162140548584198,0,0,0,4622,9238,174,2137,0,0
8.6306897305334083,0,0,0,419,9103,174,216,0,0
6.9677333269440815,0,0,0,15349,8800,173,9630,0,0
3.2063181279936694,0,0,0,36256,4336,174,20163,0,0
